user_id,age,gender,subscription_type,avg_watch_time_minutes,sessions_per_week,device_type,country,churned
34361388-dd60-45ad-a4d6-24d1d95080f3,18,Other,Free,237.9,2,Smart TV,American Samoa,1
cba66940-10c1-49b3-b900-7a37f3650068,28,Female,Basic,225.7,9,Laptop,Micronesia,1
59f67269-1ff3-47b4-9501-1c8661b725af,45,Other,Basic,170.6,14,Mobile,Haiti,0
faf95b2b-dce0-4610-8671-b72d13dab58e,42,Female,Free,77.6,4,Smart TV,Suriname,0
a1a1315b-9f13-48ed-b718-2d34046b1110,40,Female,Free,129.9,9,Mobile,Uganda,1
ac2ac367-f928-4247-907e-50c3118faa2e,48,Female,Free,239.1,13,Laptop,New Caledonia,0
6e677991-3e01-4b50-be1c-f8ecb826be6d,47,Female,Free,14.4,18,Laptop,Bahrain,0
f1e961cb-d632-4f6b-a687-c460fd946a06,59,Male,Premium,235.7,15,Tablet,Christmas Island,0
8552ef4f-15bf-4539-8b07-a0b7bedb8da9,52,Male,Free,75.8,10,Tablet,Sierra Leone,0
fdd0f21d-0ae3-411f-8f04-85a6e32a683d,24,Other,Premium,47.6,16,Tablet,Sweden,1
0d0f517d-b17c-4e29-99f0-c62d54aca59c,33,Male,Basic,39.1,12,Tablet,Ireland,0
0c848ee9-09cf-4b08-b469-ba2c321174ea,43,Male,Premium,13,20,Laptop,Falkland Islands (Malvinas),0
1bdd7de7-ede0-4bbe-87cd-4d7c21dfc098,19,Other,Basic,159.5,5,Smart TV,Hungary,0
dcbf58f1-6a8a-4e27-a778-976439cce7d9,18,Other,Free,69.4,2,Smart TV,Sao Tome and Principe,0
3dfcf575-51d5-402c-93a5-af706ac5cb41,29,Other,Basic,296.9,10,Smart TV,Nicaragua,0
7f9419a9-bb26-4092-bec2-71a4eefa4e36,22,Male,Free,174.5,1,Mobile,Mayotte,0
a6b1290d-9a24-4415-9dbc-8cf93f02aa09,54,Male,Basic,45.7,7,Tablet,Dominica,0
775744c0-ac5c-41bd-8cd3-9ed8775cf29a,49,Other,Premium,208.2,17,Tablet,French Southern Territories,0
517ec009-34b6-44cb-8f12-7b88061dddfc,26,Female,Free,269.8,16,Laptop,Mexico,0
dd4b9585-db65-43a0-9f02-9b7021c11292,58,Other,Free,224.8,24,Laptop,Spain,0
24aa4209-64c3-4568-aabf-b94c5a6bfea5,52,Female,Basic,27.5,3,Mobile,Greenland,0
ccc034aa-1158-49f9-a2b9-91070c872639,36,Female,Premium,269.3,14,Mobile,Pitcairn Islands,0
74b7c8b4-8091-49e9-831a-b7c65021b5aa,33,Other,Basic,239.2,10,Smart TV,Chile,1
d0a8938d-ff0c-4364-9d8c-5365f224e2f2,20,Other,Free,51.7,22,Laptop,Djibouti,0
305ee514-bbf3-4e55-8520-84d61a7a4f5b,37,Other,Basic,20.3,7,Tablet,Pakistan,0
c65d6461-283e-42f4-999b-2ae9102aba08,41,Male,Free,169.4,17,Smart TV,Nigeria,0
f44c725f-8141-4d3e-b10b-60656a8d411a,50,Female,Basic,51,6,Tablet,Solomon Islands,1
40e945d3-03b1-4c2c-8fd7-01a77f441b8d,41,Male,Premium,251.2,23,Smart TV,Cocos (Keeling) Islands,0
5c9f7825-26b7-40ce-93f0-bf12abca54fb,28,Male,Basic,110.7,22,Tablet,Fiji,1
baf5c22d-bf4e-4d1e-9673-5760cd131bac,25,Other,Premium,274.3,4,Mobile,Bangladesh,0
c1426e31-f1f9-41bf-8bc5-613bb2d7711d,53,Male,Free,171.9,17,Smart TV,Australia,1
05a3aa08-84df-462d-a6c2-3f96ee70098c,55,Other,Basic,58.9,9,Tablet,Spain,1
f5f2a033-d54d-4363-a95e-5b3cd9a8be2c,57,Female,Premium,46.2,4,Tablet,Bouvet Island (Bouvetoya),0
07e60dbe-dfe8-4abb-81b5-f7c5da22692f,37,Other,Free,175.1,7,Laptop,Oman,0
b4997f18-d2a3-44ee-b785-e62db4213ec6,52,Male,Premium,229.8,23,Smart TV,Antarctica (the territory South of 60 deg S),0
d3b41eca-41a1-4348-868c-09bd3b0beda2,42,Male,Free,235.5,2,Tablet,Northern Mariana Islands,0
cbcc0e0f-1dfb-404f-9e35-269fe8a3085a,52,Other,Basic,86.3,17,Laptop,Andorra,0
e1eca657-8438-44ee-9c2c-9f3f831290ab,42,Other,Premium,65.3,24,Tablet,Moldova,0
bd3f1b0d-d136-483c-a52a-1d612f247591,46,Male,Basic,9.9,8,Smart TV,Bahrain,0
0a1d9a35-4367-4973-8d52-e824d3ce86af,35,Female,Free,205.4,23,Mobile,Saint Barthelemy,0
475707e6-bae1-4a9d-a1a9-56f42c94b2f2,63,Female,Basic,27.6,15,Smart TV,Nigeria,0
019189c8-0726-451a-b2f8-c796e8e86fba,35,Other,Basic,129.1,15,Smart TV,Trinidad and Tobago,0
ec52af0d-24c9-41dd-83a0-88823e5fc1f4,19,Female,Premium,182.5,8,Tablet,Chad,0
9d790e7f-f81c-4710-a0de-ce40a7c6339f,52,Male,Basic,281.4,16,Tablet,Zambia,1
5635d158-425e-4a03-b14c-acbea82e3f7f,33,Other,Free,97,19,Smart TV,Belarus,0
c0bb740a-8c93-4532-9e87-a03ac94f3f16,58,Male,Basic,78.7,11,Laptop,Mauritius,1
f343043f-c5da-4c81-9d5f-7b02e0e825fb,53,Male,Basic,198,2,Laptop,Cote d'Ivoire,0
fd285d65-f2ae-490e-88f8-4513690150df,50,Female,Basic,187.7,23,Laptop,Puerto Rico,0
e88cbcd4-dd4d-4361-9183-ada3eb824d58,21,Other,Basic,103,24,Tablet,United States Virgin Islands,0
1f7ead03-4051-42ca-a580-27a5a792eb41,50,Other,Premium,278.8,17,Tablet,Egypt,0
bc19b645-ab3c-43f0-b81a-62af28cb8427,31,Female,Basic,254.2,16,Smart TV,Reunion,1
60aacb6f-153b-473c-a38d-77b6423e6316,38,Male,Basic,71.1,15,Mobile,Morocco,0
2c616f7d-01cb-4fb6-85b0-3d7058ceca71,37,Male,Free,75.5,13,Tablet,Marshall Islands,0
87de3559-aaaa-4dba-aa14-f583ee7fdc6d,25,Male,Free,156.1,15,Smart TV,Philippines,1
bb41c49c-03a0-4623-97a5-83a17bf27158,24,Male,Free,233.2,4,Smart TV,Croatia,0
5accec4c-3450-4316-bccd-6916617e43c0,20,Other,Free,18,16,Mobile,Ecuador,1
9e90e775-44c0-477a-8b45-3b894c616007,34,Other,Basic,209.5,12,Laptop,Turkmenistan,1
b24e7f41-4ea2-468a-b2f1-8e7b88ad0783,50,Female,Basic,196.2,4,Smart TV,New Caledonia,0
68882ad5-1fd4-4ddf-ab35-71a9d255744c,29,Female,Basic,73.3,3,Smart TV,Moldova,0
16fd9dcd-efd2-4fba-a83b-fdd4af063fe0,39,Other,Premium,206,22,Smart TV,Lao People's Democratic Republic,0
ef39f6f4-a925-474f-9bfd-bca82b9e58fd,39,Other,Premium,282.4,17,Laptop,Panama,0
0afa7d1f-1c3e-4988-b19e-e83d4e1117a8,63,Male,Premium,18.8,22,Laptop,Afghanistan,0
c9b4f5c4-1e9d-4b35-b857-ac12dff23b96,47,Male,Basic,99.3,18,Mobile,Turkey,1
29d55bde-03e0-448d-a761-1627c2dd7aaa,55,Female,Basic,134.3,18,Tablet,South Georgia and the South Sandwich Islands,1
be35a829-55bb-49ae-8551-4101f6257750,55,Other,Basic,270.3,23,Laptop,Sierra Leone,0
b245c89b-96dc-465a-8d33-b256e2b4ce26,62,Female,Free,288.9,17,Tablet,Sri Lanka,0
47a8c2f4-f9ff-4bdb-9d27-bc89bcad0686,25,Other,Free,136,12,Tablet,United States of America,0
501d1cdc-7f3f-4337-bec7-d523066554b9,44,Male,Premium,226.3,23,Laptop,Peru,0
002161b2-6722-4d6b-89c9-a7206b0e8270,44,Female,Premium,161.8,21,Smart TV,Maldives,1
535c8f1d-518b-4e72-a95a-90873caa26d8,51,Female,Free,163.6,24,Mobile,Cape Verde,0
cab75893-c007-498a-9440-47fc22e8a0f6,38,Other,Basic,87,4,Tablet,Christmas Island,0
6e5531c1-4bfa-46da-bd7a-632adbf7f910,47,Male,Premium,69,12,Smart TV,Comoros,0
75c4dc98-7543-4cbe-9387-64885bbc4275,50,Female,Free,90,23,Laptop,Uruguay,1
e22cd3c3-82e7-49da-a40e-938dba9cf576,45,Male,Free,169.1,22,Tablet,New Caledonia,0
b4905959-2366-4fb7-9a6b-26652c7bb185,64,Female,Premium,13.6,21,Tablet,Tajikistan,1
12f5cd48-ad9b-43d8-8ab3-4ad2bfc7b36c,50,Male,Basic,272.6,20,Tablet,Northern Mariana Islands,0
8eff72ac-2b06-4206-a228-28f4f2934b3b,22,Other,Free,51.1,15,Smart TV,Christmas Island,1
f7877e46-b515-4a53-8307-23f78fb07bd0,36,Female,Basic,69.9,23,Smart TV,Eritrea,0
3cd5027e-8c6f-4f13-87a3-1771485c2d32,21,Female,Premium,157.9,16,Smart TV,Solomon Islands,0
4927701c-5604-4c28-bd26-4ec2c329031d,52,Male,Basic,214.5,5,Tablet,United Kingdom,1
b8e73e05-a1cb-4997-9536-13511641d81c,34,Male,Free,33.2,21,Tablet,United States Minor Outlying Islands,0
20602986-c9f8-4d41-af88-399b8248e132,61,Female,Free,98.7,15,Mobile,Switzerland,0
d4a23790-b47c-4f4f-b91b-4e14ea131bd8,45,Other,Basic,290.8,17,Mobile,Nigeria,0
60183095-90f0-4809-9c66-654cfe928d38,47,Male,Basic,82.4,18,Smart TV,Falkland Islands (Malvinas),1
0253977f-1207-43f8-af7a-45c7478217bd,46,Male,Premium,97.3,5,Smart TV,Bhutan,1
77bdb8d2-9bce-44c0-b165-56b8bfd98820,63,Male,Free,251.8,13,Laptop,Greece,0
77aae7a2-59a2-48d7-8b06-c9c3a1976c6c,23,Female,Premium,19.8,19,Smart TV,North Macedonia,0
a7fb3860-e3b4-4597-894c-bbb4ee565fdd,52,Female,Free,142.1,13,Mobile,Nicaragua,1
b40f1de5-f818-4d48-8d9d-9eda67c832c7,58,Female,Free,117,18,Mobile,Samoa,0
8d9af7d1-4eeb-48e7-8526-c31fbe7855eb,54,Female,Free,98.4,14,Mobile,Slovenia,1
fc73d325-6aa0-4d06-82f7-717580917ce8,41,Other,Free,89.3,4,Tablet,Iran,0
ad5d7b93-02f0-4b25-914f-f4c177934c29,46,Other,Basic,32,4,Tablet,Fiji,1
9be2b358-0527-45d1-86ec-9c8e0c6b8a01,63,Female,Basic,97.9,20,Smart TV,Guernsey,1
d04fd908-f9a3-4bbb-aa9c-04c8b421d222,48,Other,Free,17.7,20,Laptop,Ecuador,1
fd29d982-488b-4554-8bd2-ea6a4c32f0e8,52,Male,Basic,235.4,19,Laptop,Fiji,0
2f27b27b-79a2-4e24-a268-90b0b53845d9,50,Male,Free,122.5,13,Laptop,Greece,0
9a0380fa-1843-44b4-a8d7-aa9cfc0f15b0,38,Male,Premium,136,12,Tablet,Kazakhstan,0
79836a56-3bb3-48f7-80e0-493952c6f8ec,49,Female,Premium,268.6,7,Mobile,Zambia,0
87cab133-97e9-413c-b96f-ddaa7c0fe497,40,Male,Free,199.1,12,Mobile,Namibia,0
a05917a4-a5f3-4bb7-bc65-a26bf18dbc86,50,Other,Basic,7.4,21,Tablet,Swaziland,0
6b942e1b-19fe-45ec-a3d5-c936782bf3de,20,Female,Free,283.2,4,Laptop,Lesotho,1
68ddc585-97ea-4821-aa7c-c67f5a4c0b90,35,Other,Free,75,2,Laptop,Micronesia,0
15b60ca9-ef69-40a2-8390-8214a0852e04,42,Male,Free,36.7,2,Smart TV,Equatorial Guinea,0
14e52f96-73de-4b85-86a1-edcade130ed6,59,Male,Premium,231.6,5,Smart TV,Jersey,0
e90cabe0-6fe1-4892-8f70-0472c06a8e7d,48,Male,Basic,152.6,23,Laptop,Germany,0
e46a8115-1ed5-47d9-b5d3-eaa8bdc129d9,20,Female,Free,133,10,Tablet,Chile,0
4acf3b56-6216-4daa-a714-0614b4e3ab19,57,Other,Premium,78.6,10,Laptop,Kenya,0
6748cd6a-589a-44ce-8e79-4dcf74619fd0,63,Female,Basic,166.5,9,Smart TV,Lithuania,1
13ad4011-8366-4bac-92fa-a5e9afa82b02,41,Female,Premium,85.9,13,Laptop,Tuvalu,0
58ed02a4-694f-49dd-b4c5-684783121b04,49,Male,Basic,271,7,Tablet,Honduras,0
797169cd-b679-4d78-a0d7-4994cdc44301,64,Female,Basic,68.5,5,Mobile,Reunion,0
c6a7fa02-c955-40ac-afbf-975eebc25129,39,Female,Free,265.9,10,Tablet,Dominican Republic,1
c3647675-cda5-478b-806a-5e2e20b64c59,40,Male,Free,170,10,Tablet,Turkey,0
572ca1e2-83e9-4b0a-97ef-6a6f9a67fd51,19,Female,Premium,249.4,6,Smart TV,Egypt,1
cf4a0824-7226-4160-b18e-bd9d495fbe81,44,Male,Free,215.3,19,Tablet,French Southern Territories,0
cdf55ec8-87ed-4d0c-87f9-4dd9f88f7fb2,59,Male,Premium,210.5,21,Tablet,Sudan,1
59af627a-8b4e-4f21-9331-033f64b53534,19,Male,Basic,100.7,8,Smart TV,Vietnam,0
427842d8-3641-4b36-a1d3-724bcbca373b,43,Male,Free,74,1,Smart TV,Puerto Rico,0
7afd5a25-b737-48c4-a50a-668d885831ef,34,Female,Free,67.2,17,Mobile,Bermuda,0
de72de49-9f94-4a59-b547-6e92121be2f5,57,Male,Free,257.9,7,Laptop,Macao,0
fd921fe3-9d13-4773-bf09-cdffcf6030c2,50,Male,Premium,247,14,Tablet,Bermuda,0
96181203-4495-4bf5-8c67-cc87784d0d27,26,Female,Basic,135,21,Smart TV,Zambia,1
040b4527-81b4-42ea-99fa-4d2666c55b88,60,Female,Free,44.1,21,Mobile,Guatemala,0
1566db91-a4dc-40c6-9fe5-adc6781b66dc,56,Other,Free,117.8,17,Laptop,Isle of Man,1
ca80ab49-30c8-41e5-b852-13928638827b,46,Female,Free,187.7,9,Smart TV,Samoa,1
470f2fd5-fd82-412a-b962-ef0b53423a65,59,Female,Basic,139,17,Laptop,Norfolk Island,0
4ce5a63e-3591-4032-884a-f546314cf479,43,Other,Free,235.2,5,Laptop,Guadeloupe,1
44af2b49-585c-4daf-9204-35662919f680,52,Female,Premium,299.3,20,Tablet,Tunisia,0
a661b446-0691-4c5c-9bcb-6a262912821b,42,Female,Free,61.4,8,Tablet,Angola,0
9807a5b4-c8a7-4656-a5bf-8b7bd7582419,41,Female,Free,140.6,6,Smart TV,Thailand,1
44b87c2e-84cf-43aa-a3a4-3de324ab1b25,30,Female,Basic,132.1,11,Laptop,Mexico,0
dfbe36c7-32c8-4479-9f6a-8a1b7268962d,24,Other,Basic,94.8,19,Smart TV,Pitcairn Islands,0
35f40535-d821-4b72-8cfa-b72ec1e0f745,53,Female,Premium,63.4,4,Smart TV,Papua New Guinea,0
e810f01f-35f4-4fd8-b145-bf9b3b4974be,62,Female,Basic,24.4,18,Laptop,Tuvalu,0
859c381b-cc6f-44c9-83be-842553ac71f5,37,Other,Free,266.7,1,Smart TV,Pitcairn Islands,1
c9a67f77-f2df-42cd-ae00-1c2ad45cb7ce,18,Male,Basic,128.9,13,Laptop,Paraguay,0
9a424d3b-1b0b-48b0-a8af-501f16cc86b2,25,Other,Free,151.6,14,Laptop,Saint Vincent and the Grenadines,0
432f338c-737b-4ac8-92e1-35aeae476bc3,63,Male,Free,275.5,24,Laptop,Netherlands,0
01aef3da-fb2c-4219-96bc-7248b53f59a8,33,Other,Premium,234,1,Laptop,Guam,0
01cb7f81-8fc7-468b-99d4-2ac98e6f9532,31,Other,Premium,43.5,11,Mobile,Iran,0
2d93aa00-2e62-4612-8fd7-6c09e298742f,29,Female,Premium,171.8,17,Laptop,Sri Lanka,0
473ab78f-1ac1-4abe-ae43-c486feb9a0d3,40,Male,Basic,135.5,4,Tablet,Seychelles,0
b14325d2-f27f-49e9-b888-b81f530f475c,32,Female,Basic,240.2,12,Tablet,Equatorial Guinea,0
020946df-9e91-4a5e-befb-cbe0e93a65a0,45,Male,Free,218.6,10,Tablet,Algeria,1
6c0e828b-219c-43e9-a0d7-f7aa2ced307c,51,Other,Free,208.7,6,Laptop,Bahamas,0
e300ba77-bc05-48ea-a74f-93530fef3c09,19,Other,Premium,105.5,1,Tablet,Kyrgyz Republic,1
25fbd9d1-4218-4725-87d0-04c944898f00,49,Male,Free,242.5,7,Mobile,Jamaica,1
a3d0702b-f369-42ee-9679-85d149171bed,40,Female,Premium,20.5,21,Smart TV,Malawi,1
e6783f87-6243-4c22-aac1-a3d4bb5f520a,39,Female,Basic,52.1,16,Laptop,Belize,1
decdf6e7-2342-4235-b325-d33e2674903d,42,Female,Free,104,24,Tablet,Kiribati,0
2cc6c7ff-2b15-4bc8-a4e2-704963c93f96,39,Female,Basic,27.7,14,Mobile,Chad,0
1cecfee7-c9fc-4708-b7ca-3d4a3763ef7e,39,Other,Basic,74.3,23,Smart TV,Bulgaria,0
8a39f4f3-f32a-4219-a47b-78c9f6b628c5,59,Other,Free,249.9,20,Mobile,Heard Island and McDonald Islands,0
93c8c9bd-d111-4c4f-8b47-92e191a4c99c,23,Other,Premium,284.7,20,Tablet,Turks and Caicos Islands,1
af6f9ff7-8b8b-4508-b747-ae4fcc73ab1d,32,Other,Basic,94.9,6,Mobile,Saint Barthelemy,0
6bf31dc3-2325-4e3f-9bde-ae5b451a2e0c,60,Other,Free,83,22,Smart TV,Yemen,1
4fb76c21-d27e-4066-adc9-f0ca582219c1,54,Female,Basic,87.6,5,Tablet,Western Sahara,0
1c65f47b-d16a-4079-aae4-f72b5f872490,50,Female,Premium,86.9,24,Smart TV,Costa Rica,1
265bde46-712c-41ba-a53c-c9f9b98f17e0,25,Female,Free,15.6,21,Mobile,Papua New Guinea,0
b7794940-6e60-409f-9096-62805e33bf2d,61,Female,Premium,278.4,18,Laptop,Grenada,0
4b164ac4-2363-422e-88d5-1293b1ce09a1,61,Other,Free,68,15,Laptop,Sao Tome and Principe,0
ec736c87-abb2-4639-8f76-bff119e22eb8,22,Other,Premium,128.9,6,Laptop,Korea,1
8df62264-2556-4517-ab76-e1904c220ae8,56,Other,Basic,7.9,19,Laptop,Suriname,0
f2f14abb-8305-4bbc-a65b-3d434c52772c,21,Male,Free,258.1,1,Smart TV,Latvia,1
12c831e1-9990-4458-8bb0-b5af2017b2ef,23,Female,Free,220.7,1,Laptop,Gambia,1
3001625b-7df0-403b-9c61-69376c9605c8,62,Female,Premium,284.3,13,Smart TV,Faroe Islands,1
3a080e0c-0eb7-43ad-881b-187a3e193e98,49,Other,Basic,235.6,3,Tablet,Samoa,0
a6febfd1-8229-41ff-b9d7-dba77c112df7,47,Female,Basic,97.5,10,Laptop,Namibia,1
bf8da28b-6157-4a76-adec-d061bb2205fe,64,Female,Free,78.1,21,Smart TV,Slovenia,1
10014b30-08dc-46f4-b259-8b760f1fc367,52,Other,Premium,210.8,3,Laptop,Central African Republic,0
c78ac7f0-40a8-4986-ad07-c6dd39a43d38,57,Male,Basic,112.4,9,Laptop,Mayotte,0
128e4796-7c89-46f2-ac6b-351eef78902a,33,Male,Premium,172,8,Laptop,Russian Federation,0
06affe1d-4c85-4684-a055-ede5137850b2,30,Male,Free,6.8,3,Smart TV,Papua New Guinea,0
91aaf35e-7c14-4797-acad-e645cb5c679b,59,Other,Basic,23.3,13,Mobile,Vanuatu,0
6b5d6996-1bad-4e4f-84f1-a2e94a5680c5,47,Female,Basic,162.9,6,Laptop,Venezuela,1
0b5ee832-ae0a-4efa-a491-dad197152052,36,Other,Free,172,13,Laptop,Anguilla,0
a3affd7d-79e5-4afd-a14b-efc2f5d0e786,34,Other,Basic,226.7,23,Tablet,South Georgia and the South Sandwich Islands,0
d49a4b0a-7886-49eb-a1cc-b7538cc888d2,36,Female,Free,43.9,20,Mobile,Panama,1
40b101e8-88df-4b3e-8049-022d8742edce,45,Male,Basic,156.4,20,Smart TV,Bahrain,0
8a9d2fdf-5016-4a33-9cee-2f66686d72c0,43,Male,Basic,62.4,12,Tablet,Italy,1
3d58266b-5d3c-488f-9c22-53a4beb77f94,54,Other,Free,32.5,13,Laptop,Iran,0
39ad140b-54cb-4ba0-838e-78c032e35bf0,43,Male,Basic,126.1,2,Tablet,Cyprus,0
2e7431d0-5232-4c3c-9f71-46a1922c520b,40,Other,Basic,53.2,21,Tablet,Afghanistan,0
0ee93571-693e-48b5-bb63-8deea6f28e08,26,Other,Free,70.4,24,Laptop,Norfolk Island,0
9d290361-eaa5-4283-b3cd-033ac538f197,29,Female,Premium,98.7,23,Mobile,Somalia,0
c10e3211-5b8a-4c3d-a528-01ddc357d87f,18,Female,Premium,81.5,16,Mobile,Mozambique,1
7508c70c-0fbb-4262-8f41-810f9c35747c,18,Female,Basic,30.8,23,Tablet,Congo,0
2f40018d-5f54-422c-8cfb-43e3b493c7f4,64,Other,Free,31.5,6,Laptop,Venezuela,1
37957982-a123-434e-b7d5-076f0f0df677,51,Female,Premium,62,19,Smart TV,Sao Tome and Principe,0
60b74f6f-d44b-4ff0-b050-bac7d6b7e720,49,Male,Basic,19.9,21,Tablet,Ghana,0
3a91c20a-2709-4746-8654-1a93e98c254f,42,Male,Free,189.8,13,Smart TV,French Southern Territories,0
26c10ed0-e615-4c2a-8abf-bcedbb206ec4,57,Other,Basic,89.8,17,Tablet,Samoa,0
28233db7-93e0-4fd1-8496-7887ec5ef0b4,62,Other,Basic,87.5,23,Tablet,Zimbabwe,1
565caba0-f99f-43da-8780-e02bd401cb67,18,Female,Basic,102.9,9,Laptop,Madagascar,1
f4ead0ba-5870-4ffa-8b46-aebf3933f8c6,33,Other,Basic,200.5,17,Laptop,Kuwait,1
96fd4f74-90f6-4755-8bd2-673a97ab63b5,56,Other,Basic,261.8,2,Smart TV,Armenia,0
62c41ef8-b1bc-4445-9cbe-0907436fb6a8,22,Male,Premium,228.9,19,Smart TV,Bahrain,0
93e3b13d-df40-4b62-a22d-23a8d0997e4e,39,Male,Free,219.6,19,Mobile,Guinea-Bissau,0
d9277161-60a7-4024-80ce-c18a3d6641b3,46,Female,Basic,147.9,24,Laptop,Estonia,1
10a80c7e-387a-4e05-b236-f8b02702d106,20,Other,Premium,209.7,7,Tablet,Nepal,0
08461bfd-a60e-48f4-89b6-2a94d4cb4d13,29,Other,Basic,168.1,22,Tablet,Luxembourg,0
92b145fe-dcca-45a8-a318-cdc3bb585e44,43,Male,Basic,68.8,10,Mobile,Qatar,0
08e1e9dc-1a42-4190-ad1f-9797ddf0c3df,33,Other,Basic,66.5,10,Laptop,Somalia,0
2ded8046-3cb9-421f-94f6-210ceaad5540,54,Male,Basic,92.4,20,Tablet,Kiribati,0
6e070f4e-c8d3-4450-b014-19e17bedc7dc,39,Female,Premium,273.7,9,Mobile,Venezuela,0
1d31a9ef-d2c7-478f-9b0e-0e9ef5bd5f60,46,Male,Basic,166.5,17,Mobile,Norfolk Island,1
686a40f2-edbb-465b-95a3-c6d2770d1169,31,Other,Premium,221.5,15,Tablet,Palestinian Territory,1
53f688fa-dead-46ce-a36c-246f4b2b9151,45,Female,Free,107.2,2,Tablet,Qatar,0
36459780-08dd-4099-800d-46dfe582df9f,22,Male,Free,125.3,4,Smart TV,Morocco,0
6d617d36-cb2f-4761-92c3-4debd79d877a,64,Male,Basic,42,19,Laptop,Cyprus,0
8b33d2c2-ca5b-4bff-89a1-f9c622bd43bb,47,Female,Free,55.5,17,Smart TV,Saint Martin,1
8e6fc09e-d35e-4044-92f1-7cd7e02021c4,63,Female,Free,249.1,5,Mobile,Chad,1
1ad326e0-aeaf-48bc-a29a-38bceb7a4ade,22,Male,Free,177.5,7,Tablet,Ghana,1
16065795-2d74-49f8-8bd7-dc1d246fdf49,29,Other,Free,104.6,18,Smart TV,Panama,1
950bebd8-b844-48c8-9bf2-f74a35f2e115,33,Male,Free,241.8,21,Mobile,Morocco,0
19288366-f54b-4a3b-bda3-b477ac7aa18c,43,Female,Premium,77.7,22,Laptop,El Salvador,1
15cfabb7-0c0c-48c9-b23e-3dc2b9887565,43,Male,Free,292.9,7,Tablet,Croatia,0
acd11d41-b5d9-42e7-9138-7d72cce66532,38,Female,Basic,106.7,17,Smart TV,Romania,0
96d46952-2eb9-47a1-a0b2-26304eac4f44,56,Female,Premium,104.5,7,Laptop,Montenegro,1
46e911e7-13fb-40bb-b893-8d1c74a10c5a,53,Other,Premium,97,4,Smart TV,Korea,0
1b15c7aa-a065-4185-a25a-358beef68a02,50,Female,Free,41,8,Mobile,Gibraltar,0
75740b6f-f90d-4cdc-8c48-ccd1cecd00fd,47,Female,Premium,37.8,13,Laptop,Uruguay,0
e6ac3f6c-60a0-4a7c-a8be-5eba0660ea57,54,Other,Basic,196.2,4,Smart TV,Trinidad and Tobago,0
e7cf9ed0-f5f7-4817-be8e-05dfdb293836,40,Female,Basic,263.2,6,Laptop,Greece,1
528957ed-311d-433d-a778-023af3c88a40,27,Other,Basic,238.2,5,Mobile,Canada,0
08488794-c1e6-453d-b2ab-2ac8d0c7be03,22,Other,Premium,46.6,12,Laptop,Liechtenstein,0
2fc48616-5612-4762-bd92-f2eb2f50b442,53,Female,Free,165.9,4,Smart TV,Norfolk Island,0
7e556fe5-e2af-4e93-957b-5aa9922dca2d,51,Female,Basic,36.1,24,Mobile,Greenland,0
1ebfbf22-ece3-45f0-b7e9-b55d2fb750d4,48,Male,Basic,18.4,9,Tablet,Ethiopia,0
13a78828-3e1c-40dc-8b9b-b67b6b8993d5,27,Other,Premium,198.6,4,Smart TV,Mauritius,0
103a5d50-6278-4d9d-a3f1-c7103ae2a320,36,Male,Premium,162.9,19,Smart TV,Hungary,0
c3a9cb72-5a38-4c75-89a7-3b1201e8d759,49,Female,Free,29.2,24,Mobile,Hong Kong,1
5a883807-2fe5-4d55-85c5-c4e3d0c8c278,18,Male,Premium,15.3,14,Mobile,Niue,1
686a1261-3b95-4360-9e3a-5d0101050bca,22,Other,Free,297,5,Tablet,Guernsey,0
94bb251b-8d35-4e4d-a113-998a73b90cc2,62,Male,Free,13.9,18,Smart TV,Myanmar,0
2bd138a0-cd30-43ab-b678-1d4ad4224f32,21,Other,Free,136.1,10,Mobile,Norfolk Island,0
0f9b5b0f-7af4-4392-8ed5-517816f003ef,33,Female,Free,153.9,19,Tablet,Antarctica (the territory South of 60 deg S),1
a06fbafd-821d-4cf5-ad10-ab927865ba80,41,Female,Basic,39.6,12,Tablet,Andorra,0
8e67fc1e-7cd7-4d40-ab66-ac2aaddfeffd,33,Other,Free,54.9,18,Mobile,Israel,1
7031589f-f981-41ed-b5c2-8bd3d6c740a6,19,Female,Free,108.8,17,Smart TV,Andorra,1
7a897810-5c97-4792-a02e-984474c74002,45,Female,Premium,229.7,24,Laptop,Turkmenistan,1
3983b1c7-b255-4229-be96-0256554db7aa,49,Female,Premium,154.6,11,Laptop,Malaysia,1
9119805a-10fe-4e00-9d2b-4243c4c6d1ee,44,Female,Premium,193.2,3,Tablet,Qatar,0
06ff46fc-8108-4743-a7b8-ef16adacac87,37,Other,Premium,295.6,23,Laptop,Russian Federation,0
efa11b6f-d821-48ef-8419-44d8afa535e3,41,Male,Basic,231.6,17,Laptop,Cook Islands,1
98d46bde-b58d-4e9f-8056-eeb42abb649f,29,Male,Free,133.1,1,Mobile,Guyana,0
7dfcf9f5-e8bf-4278-aadd-374b078b7fd5,52,Female,Free,136.7,15,Tablet,Eritrea,0
b37419d5-b116-4989-9667-72911137f382,50,Male,Basic,187.5,9,Smart TV,Zambia,0
b4a384d7-cfa0-4658-88a5-5483a5615989,50,Male,Free,201.3,15,Tablet,Belgium,0
6a06395d-9375-4466-97d5-50f53a8371f5,60,Female,Basic,152.7,24,Mobile,Hungary,1
504f065b-5557-4d4f-b537-a6cb44316c41,54,Female,Free,195.2,3,Laptop,Palau,0
